Pathway Name,Reaction,Global Score,Rule ID,Reaction Rule,Rule Score,dfG_prime_o,dfG_prime_m,dfG_uncert,Normalised dfG_prime_o,Normalised dfG_prime_m,Normalised dfG_uncert,FBA,FBA Flux,FBA Normalised Flux,UniProt,Selenzyme Score
A,pathway,,,,,-8360.54943316502,-713.5790813817359,1152000.0053671747,,,,fba_obj_biomass;fba_obj_fraction,0.15583039419894942;0.25000000000002304,,,
A,RP1,,RR-02-51aaae51751a0950-16-F,[H]OC([H])(C([H])([H])[H])C([H])(O[H])C([H])([H])[H].N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>[H+].[H]N=C(O[H])C1=C([H])N(C2([H])OC([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C3([H])OC([H])(n4c([H])nc5c(N([H])[H])nc([H])nc54)C([H])(O[H])C3([H])O[H])C([H])(O[H])C2([H])O[H])C([H])=C([H])C1([H])[H].[H]OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H],0.6702613998846042,-2236.6806487333856,-2219.5658111986645,13.00246208410757,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.25000000000002304,,,
A,RP2,,RR-02-f738894b2ad6d45e-16-F,[H]OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H].O=C=O>>[H]OC(=O)C(O[H])(C(=O)C([H])([H])[H])C([H])([H])[H].[H+],0.5982208769718989,-758.5208764338122,-758.5208764338122,5.576308860695526,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.25000000000002304,,,
A,RP3,,RR-02-8d8305303cbccbf7-16-F,[H]OC(=O)C(O[H])(C(=O)C([H])([H])[H])C([H])([H])[H].Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(=N)[nH]1>>[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].[H]OC(=O)C(=O)C([H])([H])[H],0.46366934034054247,-1766.962400535668,-1766.962400535668,384000.0013219222,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.25000000000002304,,,
A,RP4,,RR-02-7458379e0c8d6486-16-F,[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O>>[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].[H]OC1([H])C([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)OC([H])(C([H])([H])OP(=O)(O[H])O[H])C1([H])O[H],0.3697685217862933,-2850.576751010976,-2850.576751010976,384000.00176511944,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.25000000000002304,,,
A,RP5,,RR-02-3c0c72b1716ba3fb-16-F,[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].O=C=O>>[H]N=c1c(C([H])([H])[n+]2c([H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].[H]OC(=O)C(=O)C([H])([H])[H].[H+],1.0,-747.8087564511779,-730.6939189164569,384000.00134496525,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.25000000000002304,,,
E,pathway,,,,,-3745.4762482603155,1050.9173525119925,768000.0036048676,,,,fba_obj_biomass;fba_obj_fraction,0.15583039419895417;0.2499999999999949,,,
E,RP1,,RR-02-51aaae51751a0950-16-F,[H]OC([H])(C([H])([H])[H])C([H])(O[H])C([H])([H])[H].N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>[H+].[H]N=C(O[H])C1=C([H])N(C2([H])OC([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C3([H])OC([H])(n4c([H])nc5c(N([H])[H])nc([H])nc54)C([H])(O[H])C3([H])O[H])C([H])(O[H])C2([H])O[H])C([H])=C([H])C1([H])[H].[H]OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H],0.6702613998846042,-2236.6806487333856,-2219.5658111986645,13.00246208410757,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.2499999999999949,,,
E,RP2,,RR-02-f738894b2ad6d45e-16-F,[H]OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H].O=C=O>>[H]OC(=O)C(O[H])(C(=O)C([H])([H])[H])C([H])([H])[H].[H+],0.5982208769718989,-758.5208764338122,-758.5208764338122,5.576308860695526,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.2499999999999949,,,
E,RP3,,RR-02-8d8305303cbccbf7-16-F,[H]OC(=O)C(O[H])(C(=O)C([H])([H])[H])C([H])([H])[H].Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(=N)[nH]1>>[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].[H]OC(=O)C(=O)C([H])([H])[H],0.46366934034054247,-1766.962400535668,-1766.962400535668,384000.0013219222,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.2499999999999949,,,
E,RP4,,RR-02-3c0c72b1716ba3fb-16-F,[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].O=C=O>>[H]N=c1c(C([H])([H])[n+]2c([H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].[H]OC(=O)C(=O)C([H])([H])[H].[H+],1.0,1016.6876774425504,1033.8025149772714,384000.00124201743,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.2499999999999949,,,
C,pathway,,,,,-4751.663186674797,1810.3328066058136,768000.0046686332,,,,fba_obj_biomass;fba_obj_fraction,0.1558303941989541;0.24999999999999656,,,
C,RP1,,RR-02-6002fb3d1c06dab7-16-F,[H]OC([H])(C([H])([H])[H])C([H])(O[H])C([H])([H])[H].N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>[H+].[H]N=C(O[H])C1=C([H])N(C2([H])OC([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C3([H])OC([H])(n4c([H])nc5c(N([H])[H])nc([H])nc54)C([H])(OP(=O)(O[H])O[H])C3([H])O[H])C([H])(O[H])C2([H])O[H])C([H])=C([H])C1([H])[H].[H]OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H],0.6702613998846042,-4002.2830412416884,-3985.1682037069672,26.24600486031095,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.24999999999999656,,,
