Pathway Name,Reaction,Global Score,Rule ID,Reaction Rule,Rule Score,dfG_prime_o,dfG_prime_m,dfG_uncert,Normalised dfG_prime_o,Normalised dfG_prime_m,Normalised dfG_uncert,FBA,FBA Flux,FBA Normalised Flux,UniProt,Selenzyme Score
A,pathway,,,,,-10247.538005137993,-937.8017498091908,192000.1111353403,,,,fba_obj_biomass;fba_obj_fraction,0.8769972144269647;0.0,,,
A,RP1,,RR-02-f256bcc91227a594-16-F,[H]Oc1c([H])c([H])c([H])c(O[H])c1O[H]>>[H]Oc1c([H])c(O[H])c([H])c(O[H])c1[H],0.8251685759721918,-495.897307601276,-495.897307601276,20.618428419811064,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.0,,,
A,RP2,,RR-02-24ec7e5c4b0c5a4f-16-F,[H]Oc1c([H])c(O[H])c([H])c(O[H])c1[H].O=C(O)CCc1ccc(O)cc1.[H+]>>[H]O[H].[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)c2c(O[H])c([H])c(O[H])c([H])c2O[H])c([H])c1[H],1.0,279.9290277530751,245.69935268363304,28.931047816785842,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.0,,,
A,RP3,,RR-02-7cbe01f05c439720-16-F,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)c2c(O[H])c([H])c(O[H])c([H])c2O[H])c([H])c1[H].O=C=O.O=C=O.O=C=O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCS.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCS.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCS.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCS>>[H]OC(=NC([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H])C([H])([H])C([H])([H])N=C(O[H])C([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)C([H])(O[H])C1([H])OP(=O)(O[H])O[H].[H]OC(=O)C([H])([H])C(=O)SC([H])([H])C([H])([H])N=C(O[H])C([H])([H])C([H])([H])N=C(O[H])C([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)C([H])(O[H])C1([H])OP(=O)(O[H])O[H].[H+].[H+].[H+],1.0,-12136.280825274887,-12187.62533787905,35.903264781368826,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.0,,,
A,RP4,,RR-02-74d38bf8685ee937-16-F,[H]OC(=NC([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H])C([H])([H])C([H])([H])N=C(O[H])C([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)C([H])(O[H])C1([H])OP(=O)(O[H])O[H].N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>[H+].[H]N=C(O[H])C1=C([H])N(C2([H])OC([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C3([H])OC([H])(n4c([H])nc5c(N([H])[H])nc([H])nc54)C([H])(OP(=O)(O[H])O[H])C3([H])O[H])C([H])(O[H])C2([H])O[H])C([H])=C([H])C1([H])[H].[H]OC(=NC([H])([H])C([H])([H])SC(=O)C([H])=C([H])c1c([H])c([H])c(O[H])c([H])c1[H])C([H])([H])C([H])([H])N=C(O[H])C([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)C([H])(O[H])C1([H])OP(=O)(O[H])O[H],0.4517538133998342,-4115.921949213705,-4098.807111678984,51.6933064120692,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.0,,,
A,RP5,,RR-02-413422359dc870cd-16-F,[H]OC(=NC([H])([H])C([H])([H])SC(=O)C([H])=C([H])c1c([H])c([H])c(O[H])c([H])c1[H])C([H])([H])C([H])([H])N=C(O[H])C([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)C([H])(O[H])C1([H])OP(=O)(O[H])O[H].O>>[H]OC(=NC([H])([H])C([H])([H])SC(=O)C([H])([H])[H])C([H])([H])C([H])([H])N=C(O[H])C([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)C([H])(O[H])C1([H])OP(=O)(O[H])O[H].[H]Oc1c([H])c([H])c(C([H])=O)c([H])c1[H],0.2697797707125414,-311.87739149824347,-294.76255396352246,32.951194853052066,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.0,,,
A,RP6,,RR-02-d71acaf8e1fdd557-16-F,[H]Oc1c([H])c([H])c(C([H])=O)c([H])c1[H].CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1c(C)c(O)c2ccccc2c1O>>[H]Oc1c([H])c([H])c(C([H])([H])O[H])c([H])c1[H].CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O,0.7023718970192103,7350.508327763184,7350.508327763184,85.67222974414163,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.0,,,
A,RP7,,RR-02-154c48d667f74af9-16-F,[H]Oc1c([H])c([H])c(C([H])([H])O[H])c([H])c1[H].N.CC(=O)C(=O)O.[H+].[H+].O=C=O.O.Cc1ncsc1CCO>>[H]OC(=O)C([H])(N([H])[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H].[H]OC([H])([H])C([H])(O[H])C([H])(O[H])C(=O)C([H])([H])[H].NC(CS)C(=O)O,0.2697797707125414,-817.9978870661436,-886.4572372050277,192000.0004945977,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.0,,,
E,pathway,,,,,-640.954430399012,-795.2110923482076,43.76185009211319,,,,fba_obj_biomass;fba_obj_fraction,0.8769972144269792;2.0726707113827327,,,
E,RP1,,RR-02-b0e61c985ef9982e-16-F,[H]Oc1c([H])c([H])c([H])c(O[H])c1O[H].OO.OO>>[H]OC(=O)C(=O)C([H])([H])C([H])=C([H])C(=O)O[H].O.O.[H+].[H+],0.4035021879404077,-584.3712351742765,-584.3712351742765,11.023483080456245,,,,fba_obj_biomass;fba_obj_fraction,0.0;2.0726707113827327,,,
